,Action,Adventure,Animation,Comedy,Crime,Drama,Family,History,Horror,Fantasy_Mystery,Romance,Science Fiction,Thriller,Other,ID
5731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27060
5732,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10362
5733,0,0,0,1,0,1,0,0,0,0,1,0,0,0,17651
5734,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26587
5735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21012
5736,0,0,0,1,1,1,0,0,0,0,0,0,0,0,15314
5737,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15825
5738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25048
5739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20024
5740,0,0,0,0,1,1,0,0,0,0,1,0,1,0,28047
5741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26222
5742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10638
5743,1,1,0,0,0,1,0,1,0,0,1,0,0,1,18976
5744,1,0,0,0,0,1,0,0,0,0,0,1,0,0,21259
5745,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15922
5746,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13885
5747,0,0,0,0,0,0,0,0,1,0,0,1,1,0,26439
5748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21433
5749,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21041
5750,0,0,0,0,0,1,0,0,1,1,0,0,1,0,18256
5751,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11976
5752,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24745
5753,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27378
5754,1,0,0,1,0,0,0,0,0,0,0,1,0,0,13282
5755,1,1,0,1,0,1,0,0,0,0,0,0,0,0,25278
5756,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11219
5757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18672
5758,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16043
5759,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11893
5760,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28638
5761,1,1,0,1,1,1,0,0,0,1,1,1,1,0,25120
5762,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22165
5763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11447
5764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24604
5765,0,0,0,0,0,1,0,0,0,0,1,0,1,0,27511
5766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22842
5767,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12797
5768,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12709
5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13991
5770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23618
5771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10812
5772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14771
5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29915
5774,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15944
5775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11302
5776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15313
5777,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27371
5778,0,0,0,0,0,1,0,0,0,1,1,0,0,0,26232
5779,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17601
5780,1,0,1,0,0,0,1,0,0,0,0,0,0,0,21274
5781,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10845
5782,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17342
5783,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27288
5784,1,1,0,0,0,1,0,0,0,0,1,0,1,0,11983
5785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10799
5786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22940
5787,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10171
5788,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10356
5789,0,0,0,1,0,1,0,0,0,0,1,0,0,0,22705
5790,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21283
5791,1,1,0,0,0,0,0,0,0,1,0,1,1,0,14164
5792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20724
5793,0,0,0,0,1,1,0,0,0,0,0,0,1,0,14181
5794,0,0,1,0,0,1,0,0,0,1,0,1,0,0,14069
5795,0,0,0,1,0,1,0,0,0,0,1,0,0,0,28212
5796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11906
5797,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14467
5798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15237
5799,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25673
5800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22031
5801,0,0,0,0,0,0,0,0,1,1,0,0,1,0,29354
5802,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26337
5803,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25556
5804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14550
5805,0,0,0,1,0,1,1,0,0,0,0,0,0,0,17908
5806,0,0,0,1,0,0,0,0,1,0,0,1,0,0,16296
5807,1,0,0,1,1,1,0,0,0,0,0,0,0,0,10589
5808,1,0,0,0,1,1,0,0,0,0,0,0,1,0,27430
5809,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27066
5810,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29113
5811,0,1,0,0,0,1,0,0,0,0,1,0,0,0,21311
5812,1,1,0,1,0,0,1,0,0,1,0,1,0,0,14623
5813,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22376
5814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10807
5815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28290
5816,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13317
5817,0,0,0,0,1,1,0,0,0,0,1,0,1,0,11386
5818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10358
5819,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10748
5820,1,0,0,0,0,1,0,0,0,0,0,0,1,0,18555
5821,0,0,0,1,0,1,0,0,0,0,1,0,0,0,22215
5822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15709
5823,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15321
5824,0,1,0,0,0,0,0,0,1,0,0,1,0,0,28867
5825,0,0,0,1,1,1,0,0,0,1,1,0,0,0,22588
5826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23174
5827,1,1,0,0,1,0,1,0,0,1,0,0,1,0,14043
5828,1,0,0,0,0,1,0,0,0,0,0,0,1,0,27035
5829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13222
5830,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26376
5831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26350
5832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29612
5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27930
5834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29628
5835,1,1,0,0,0,1,0,0,0,0,0,0,0,1,15573
5836,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24032
5837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12705
5838,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28391
5839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11258
5840,0,0,0,0,1,0,0,0,1,1,0,0,1,0,22135
5841,1,0,1,1,0,0,0,0,0,0,0,1,0,0,22817
5842,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10162
5843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27223
5844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19063
5845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22854
5846,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15644
5847,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14415
5848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12216
5849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26138
5850,0,0,0,0,0,1,0,1,0,0,0,0,0,1,16564
5851,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11783
5852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20271
5853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26647
5854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13359
5855,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14165
5856,1,1,0,0,1,0,0,0,0,0,0,0,1,0,28280
5857,1,0,0,0,0,1,0,1,0,0,1,0,0,0,25949
5858,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14128
5859,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16530
5860,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27437
5861,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14432
5862,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16203
5863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15525
5864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10260
5865,1,0,0,0,1,1,0,0,0,0,0,0,1,0,18930
5866,0,0,0,0,0,1,0,0,1,0,1,0,0,0,28325
5867,0,0,0,0,1,1,0,0,0,1,0,0,1,0,25300
5868,0,1,1,1,0,0,1,0,0,0,0,0,0,0,11047
5869,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14195
5870,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11526
5871,0,0,0,1,1,1,0,0,0,1,0,0,1,0,28131
5872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28078
5873,0,0,0,1,1,0,0,0,0,0,1,0,1,0,11558
5874,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13943
5875,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13253
5876,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21117
5877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11476
5878,1,1,0,0,0,1,0,0,0,0,0,0,1,1,20372
5879,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25867
5880,0,0,0,0,0,1,0,0,1,0,1,0,1,0,27819
5881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27391
5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25929
5883,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27076
5884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11455
5885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25142
5886,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20748
5887,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14726
5888,0,0,0,1,0,0,1,0,0,1,0,0,0,0,11283
5889,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25530
5890,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19131
5891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22130
5892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13545
5893,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13308
5894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14014
5895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18034
5896,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12198
5897,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12127
5898,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28518
5899,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16465
5900,1,1,0,1,0,0,0,0,0,0,0,0,1,0,19306
5901,0,0,0,0,0,1,0,0,1,0,0,0,1,0,20786
5902,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18425
5903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12103
5904,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26291
5905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25499
5906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21641
5907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19105
5908,1,1,0,1,1,0,0,0,1,0,0,0,1,0,13964
5909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14137
5910,0,0,0,0,0,1,0,0,0,1,1,0,1,0,26286
5911,1,1,0,0,1,0,0,0,0,0,0,0,1,0,27073
5912,1,1,0,1,0,0,1,0,0,1,0,0,0,0,18360
5913,0,1,0,0,0,0,0,0,1,1,0,1,0,0,29570
5914,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19312
5915,1,0,0,0,1,1,0,0,0,0,0,0,1,1,11942
5916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25054
5917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15777
5918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20139
5919,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10235
5920,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16423
5921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14174
5922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10373
5923,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11006
5924,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26443
5925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16435
5926,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21798
5927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15564
5928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23802
5929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23331
5930,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15791
5931,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16028
5932,1,1,0,1,0,1,0,0,0,1,0,0,0,0,11653
5933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10189
5934,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25904
5935,0,0,0,0,1,1,0,0,0,0,0,0,0,0,28740
5936,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26031
5937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25886
5938,1,0,0,0,1,0,0,0,1,0,0,1,1,0,13006
5939,0,0,0,0,1,1,0,0,0,0,1,0,1,0,27998
5940,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20348
5941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27203
5942,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19187
5943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19845
5944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18731
5945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28745
5946,0,0,0,1,0,1,0,0,1,0,0,0,0,0,13915
5947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18654
5948,0,0,0,1,0,1,0,0,0,1,1,1,0,0,18317
5949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11353
5950,0,0,0,0,0,1,0,0,0,1,0,0,1,0,17168
5951,0,0,0,0,1,0,0,0,0,1,0,0,1,0,26335
5952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18177
5953,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12604
5954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11765
5955,0,0,1,1,0,0,0,0,0,0,0,1,0,0,29004
5956,1,0,0,0,0,0,0,0,1,1,0,1,1,0,19898
5957,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13942
5958,0,0,0,0,1,1,0,0,0,0,1,0,0,0,28636
5959,0,0,0,1,0,0,0,0,1,0,0,1,0,0,15762
5960,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13891
5961,1,0,0,0,1,0,0,0,0,1,0,1,1,0,13192
5962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23021
5963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15773
5964,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10486
5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28371
5966,1,0,0,0,1,1,0,0,0,0,0,0,1,0,13127
5967,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28293
5968,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19092
5969,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12165
5970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16096
5971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21954
5972,1,1,0,0,0,0,0,0,0,0,0,1,1,0,10061
5973,1,1,0,1,0,0,0,0,0,0,1,0,0,0,14324
5974,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13596
5975,1,1,0,0,0,1,0,0,0,0,0,0,0,1,22606
5976,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11392
5977,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14844
5978,1,0,0,0,0,1,0,0,0,0,0,0,0,1,24748
5979,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11370
5980,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16873
5981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24148
5982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16765
5983,1,1,0,0,0,1,0,0,0,0,0,0,0,0,29935
5984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19159
5985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10630
5986,1,0,0,0,0,1,0,1,0,0,0,0,0,1,25237
5987,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26702
5988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16864
5989,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25113
5990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19614
5991,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27636
5992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12475
5993,0,0,0,1,0,1,0,0,0,0,1,0,0,0,24663
5994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19426
5995,0,0,0,0,0,0,0,0,1,1,0,0,1,0,29498
5996,0,0,0,1,0,1,1,0,0,0,0,0,0,0,16701
5997,1,1,0,1,0,1,0,0,0,0,0,0,0,0,20848
5998,0,1,0,1,0,0,0,0,0,0,1,0,0,0,15875
5999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18094
6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21460
6001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25544
6002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24626
6003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11070
6004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26986
6005,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15201
6006,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12607
6007,1,1,0,1,0,0,1,0,0,0,0,0,0,0,16314
6008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28673
6009,0,0,0,0,1,1,0,0,1,0,0,0,0,0,21536
6010,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26371
6011,1,0,0,0,0,0,0,0,1,0,0,1,0,0,29891
6012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19029
6013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26796
6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27673
6015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28763
6016,1,1,0,1,0,0,1,0,0,1,0,0,0,0,19585
6017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14666
6018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28432
6019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15828
6020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26890
6021,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21874
6022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10476
6023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11795
6024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24638
6025,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13808
6026,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15664
6027,0,0,0,1,0,1,0,0,0,0,0,1,0,0,25493
6028,0,0,0,0,0,1,0,0,1,1,0,0,0,0,29449
6029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25315
6030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28287
6031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21586
6032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14670
6033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18953
6034,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28425
6035,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28900
6036,0,1,0,1,0,0,1,0,0,1,0,0,0,0,12129
6037,0,0,0,1,0,1,1,0,0,0,1,0,0,0,24105
6038,1,1,0,0,1,1,0,0,0,0,0,0,1,0,13572
6039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25218
6040,1,0,0,1,1,1,0,0,0,0,0,0,0,0,11055
6041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26461
6042,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18947
6043,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27520
6044,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27433
6045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12428
6046,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13699
6047,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21383
6048,0,0,0,1,0,1,0,0,0,1,1,0,0,0,25313
6049,1,0,0,0,1,0,0,0,0,0,0,0,1,0,15357
6050,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21599
6051,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20609
6052,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14158
6053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14621
6054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20158
6055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12771
6056,0,1,1,1,0,0,1,0,0,1,0,1,0,0,11243
6057,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13701
6058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21295
6059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10426
6060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27605
6061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24616
6062,0,0,1,0,0,1,1,0,0,0,0,0,0,0,13205
6063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14278
6064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19019
6065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27883
6066,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10720
6067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21566
6068,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22302
6069,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10804
6070,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12511
6071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24393
6072,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21033
6073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26780
6074,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25720
6075,0,0,0,1,0,1,0,0,0,1,1,0,0,0,13198
6076,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12639
6077,1,1,0,1,0,0,1,0,0,0,0,0,0,0,18885
6078,1,0,0,0,1,1,0,0,0,0,0,0,1,0,14216
6079,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16222
6080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11174
6081,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17664
6082,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12764
6083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18385
6084,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11366
6085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12807
6086,0,0,0,0,0,0,0,0,1,0,1,1,0,0,28260
6087,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18880
6088,1,1,0,0,0,0,1,0,0,1,0,1,0,0,25694
6089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26805
6090,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16422
6091,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11153
6092,1,0,0,0,1,1,0,0,0,0,0,0,1,0,23847
6093,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23105
6094,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26942
6095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20704
6096,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11284
6097,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25688
6098,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10658
6099,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12521
6100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17901
6101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22396
6102,1,1,0,0,0,0,0,0,0,1,0,1,1,0,11649
6103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21273
6104,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25749
6105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28914
6106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13889
6107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26537
6108,0,1,0,0,0,1,0,0,0,1,1,1,0,0,10606
6109,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17263
6110,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15264
6111,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28720
6112,0,0,0,1,1,1,0,0,0,1,0,0,0,0,20123
6113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14645
6114,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13399
6115,1,0,0,0,1,1,0,0,0,0,0,0,1,0,13333
6116,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17175
6117,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28667
6118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15015
6119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12758
6120,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12449
6121,1,1,1,0,0,0,0,0,0,0,0,1,0,0,18837
6122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25687
6123,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29987
6124,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26836
6125,0,0,0,0,0,1,0,0,1,1,0,0,0,0,27276
6126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19392
6127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18603
6128,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13934
6129,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27352
6130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17695
6131,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29463
6132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11562
6133,0,1,0,0,0,0,1,0,0,1,0,1,0,0,16174
6134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24959
6135,1,1,0,0,0,0,0,0,1,0,0,1,0,0,10643
6136,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10891
6137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20004
6138,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17207
6139,0,0,0,0,1,1,0,0,0,0,0,0,1,0,14649
